sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2006-06-20;921,64;908,43;919,12;0,00;;15573368710;
2006-06-19;930,59;908,59;920,86;0,00;;13891834827;
2006-06-16;940,51;909,79;909,79;0,00;;16991950978;
2006-06-15;924,80;896,63;924,80;0,00;;20507071668;
2006-06-14;899,85;879,70;899,72;0,00;;21352822271;
2006-06-13;899,76;870,05;878,16;0,00;;21815708112;
2006-06-12;918,65;900,97;902,16;0,00;;11635131878;
2006-06-09;918,26;895,33;917,50;0,00;;13932567301;
2006-06-08;929,84;892,33;892,33;0,00;;24675844033;
2006-06-07;950,10;926,70;932,79;;;19015426528;
2006-06-05;955,92;944,24;951,29;;;7985797632;
2006-06-02;980,77;954,69;954,69;;;16825105096;
2006-06-01;962,80;936,53;962,29;;;16073977297;
2006-05-31;952,22;915,52;948,05;;;21881905432;
2006-05-30;972,34;937,47;937,47;;;15352537384;
2006-05-29;979,34;966,74;971,17;;;7560846684;
2006-05-26;972,79;936,82;972,79;;;19648660757;
2006-05-24;958,43;933,18;933,27;;;17784542054;
2006-05-23;959,77;906,84;956,05;;;31382668913;
2006-05-22;950,41;904,36;906,25;;;33003551833;
2006-05-19;960,29;946,01;951,59;;;20360260383;
2006-05-18;970,36;944,14;950,08;;;27803126488;
2006-05-17;1007,23;958,18;958,19;;;23727779661;
2006-05-16;1010,02;989,22;1001,63;;;27590301621;
2006-05-15;1013,09;992,88;997,35;;;25259366964;
2006-05-12;1042,81;1013,69;1013,69;;;22648820429;
2006-05-11;1052,89;1042,56;1043,40;;;18127548010;
2006-05-10;1056,65;1045,44;1047,24;;;15466770133;
2006-05-09;1057,10;1049,48;1054,12;;;16138518320;
2006-05-08;1062,99;1053,30;1053,76;;;14128548972;
2006-05-05;1056,95;1046,25;1055,45;;;18284365188;
2006-05-04;1047,12;1033,76;1045,66;;;20479426488;
2006-05-03;1053,52;1036,94;1041,10;;;25822034646;
2006-05-02;1045,92;1033,40;1045,92;;;17074206283;
2006-04-28;1050,03;1033,78;1036,87;;;18081471154;
2006-04-27;1054,97;1038,38;1050,03;;;26642862853;
2006-04-26;1057,00;1045,07;1054,06;;;23628279932;
2006-04-25;1068,45;1050,80;1052,99;;;36244917171;
2006-04-24;1065,82;1049,01;1054,49;;;29210724802;
2006-04-21;1068,12;1060,15;1062,79;;;42179794870;
2006-04-20;1067,51;1058,44;1064,90;;;23574572064;
2006-04-19;1062,89;1050,37;1061,41;;;24267812741;
2006-04-18;1051,53;1044,57;1049,68;;;15324136151;
2006-04-13;1054,96;1050,14;1052,03;;;10447709710;
2006-04-12;1051,17;1037,35;1049,55;;;17603627855;
2006-04-11;1058,00;1044,82;1046,21;;;16653807246;
2006-04-10;1059,97;1052,32;1059,14;;;11630999103;
2006-04-07;1065,22;1055,18;1055,71;;;17337893019;
2006-04-06;1073,61;1059,70;1060,67;;;22428765263;
2006-04-05;1071,43;1065,37;1071,43;;;19333177617;
2006-04-04;1075,33;1066,14;1066,14;;;18797172838;
2006-04-03;1076,59;1060,53;1076,50;;;19669550011;
2006-03-31;1067,58;1059,06;1059,94;;;18866213061;
2006-03-30;1069,85;1061,11;1069,34;;;25852737524;
2006-03-29;1060,77;1044,98;1059,93;;;20304711950;
2006-03-28;1061,01;1051,53;1052,67;;;14098076136;
2006-03-27;1063,62;1056,66;1056,92;;;15748328512;
2006-03-24;1063,92;1053,90;1063,74;;;15146579509;
2006-03-23;1056,27;1048,29;1054,54;;;18525511948;
2006-03-22;1048,89;1038,41;1047,12;;;22515200461;
2006-03-21;1046,24;1037,76;1045,12;;;23197740521;
2006-03-20;1046,48;1035,23;1041,37;;;26321888222;
2006-03-17;1037,42;1030,60;1034,06;;;;
2006-03-16;1033,13;1022,34;1030,20;;;;
2006-03-15;1027,46;1018,88;1024,44;;;;
2006-03-14;1020,66;1014,87;1017,71;;;;
2006-03-13;1018,96;1010,60;1018,36;;;;
2006-03-10;1010,10;1002,56;1009,43;;;;
2006-03-09;1008,99;998,02;1007,76;;;;
2006-03-08;1009,15;996,95;997,44;;;;
2006-03-07;1014,19;1002,97;1006,28;;;;
2006-03-06;1018,85;1009,47;1014,78;;;;
2006-03-03;1011,75;1004,07;1010,05;;;;
2006-03-02;1012,39;1001,52;1005,82;;;;
2006-03-01;1006,29;994,58;1006,00;;;;
2006-02-28;1016,66;993,28;995,01;;;;
2006-02-27;1015,81;1009,15;1015,71;;;;
2006-02-24;1010,74;1001,64;1010,74;;;;
2006-02-23;1007,96;1000,41;1001,66;;;;
2006-02-22;1002,26;991,42;1001,06;;;;
2006-02-21;997,66;986,35;993,51;;;;
2006-02-20;986,41;980,57;985,77;;;;
2006-02-17;989,90;982,89;982,89;;;;
2006-02-16;984,57;977,87;983,58;;;;
2006-02-15;979,66;974,22;976,12;;;;
2006-02-14;980,45;973,61;977,83;;;;
2006-02-13;974,14;968,58;973,37;;;;
2006-02-10;976,40;967,28;968,57;;;;
2006-02-09;978,97;965,81;977,40;;;;
2006-02-08;967,50;952,60;965,81;;;;
2006-02-07;972,21;960,90;961,71;;;;
2006-02-06;969,34;963,09;968,45;;;;
2006-02-03;970,68;961,78;963,14;;;;
2006-02-02;975,83;968,65;969,68;;;;
2006-02-01;970,76;962,42;968,90;;;;
2006-01-31;966,88;955,26;961,98;;;;
2006-01-30;962,57;956,40;958,99;;;;
2006-01-27;961,13;947,91;959,35;;;;
2006-01-26;947,41;937,99;946,16;;;;
2006-01-25;938,88;929,80;938,88;;;;
2006-01-24;938,58;928,55;929,22;;;;
2006-01-23;936,20;922,17;935,14;;;;
2006-01-20;950,23;935,87;935,87;;;;
2006-01-19;950,15;943,20;943,44;;;;
2006-01-18;958,43;940,97;941,61;;;;
2006-01-17;971,08;959,18;960,77;;;;
2006-01-16;971,93;963,03;971,64;;;;
2006-01-13;974,88;964,30;967,26;;;;
2006-01-12;979,12;972,02;976,02;;;;
2006-01-11;979,80;975,19;979,78;;;;
2006-01-10;984,22;972,45;975,42;;;;
2006-01-09;982,67;974,65;982,63;;;;
2006-01-05;974,42;971,07;972,89;;;;
2006-01-04;975,19;968,19;973,61;;;;
2006-01-03;971,79;963,37;967,60;;;;
2006-01-02;963,88;959,18;963,39;;;;
2005-12-30;966,71;959,07;960,01;;;;
2005-12-29;966,74;960,94;966,74;;;;
2005-12-28;964,39;959,43;961,12;;;;
2005-12-27;965,50;958,40;964,64;;;;
2005-12-23;959,70;951,12;958,44;;;;
2005-12-22;952,68;948,34;951,31;;;;
2005-12-21;949,50;944,31;949,27;;;;
2005-12-20;944,57;937,80;943,73;;;;
2005-12-19;947,70;941,77;943,72;;;;
2005-12-16;944,43;934,87;943,57;;;;
2005-12-15;938,71;932,80;934,79;;;;
2005-12-14;942,78;935,20;937,12;;;;
2005-12-13;943,31;937,47;942,78;;;;
2005-12-12;947,89;940,02;940,29;;;;
2005-12-09;945,29;939,66;943,16;;;;
2005-12-08;943,05;933,21;943,05;;;;
2005-12-07;940,84;935,50;936,78;;;;
2005-12-06;940,43;926,98;936,08;;;;
2005-12-05;937,65;926,98;926,98;;;;
2005-12-02;935,97;925,87;933,69;;;;
2005-12-01;927,74;911,73;927,16;;;;
2005-11-30;919,66;911,11;911,16;;;;
2005-11-29;922,74;916,56;919,32;;;;
2005-11-28;926,58;918,90;921,80;;;;
2005-11-25;923,57;916,68;919,65;;;;
2005-11-24;923,84;914,73;917,62;;;;
2005-11-23;922,59;916,83;921,71;;;;
2005-11-22;926,00;915,40;916,84;;;;
2005-11-21;924,88;918,44;922,74;;;;
2005-11-18;923,30;915,57;918,98;;;;
2005-11-17;917,35;912,37;914,41;;;;
2005-11-16;913,63;907,74;912,46;;;;
2005-11-15;916,34;909,72;911,53;;;;
2005-11-14;918,08;912,74;914,30;;;;
2005-11-11;914,82;902,38;914,10;;;;
2005-11-10;907,00;900,09;900,64;;;;
2005-11-09;902,37;895,29;900,97;;;;
2005-11-08;907,04;898,50;899,28;;;;
2005-11-07;904,29;896,96;901,61;;;;
2005-11-04;900,99;894,94;896,62;;;;
2005-11-03;898,81;889,23;898,24;;;;
2005-11-02;;;888,65;;;;
2005-11-01;;;885,81;;;;
2005-10-31;882,75;864,40;882,63;;;;
2005-10-28;865,05;856,46;862,66;;;;
2005-10-27;872,33;860,97;862,86;;;;
2005-10-26;878,72;870,17;872,91;;;;
2005-10-25;877,78;865,24;870,78;;;;
2005-10-24;864,96;852,53;863,50;;;;
2005-10-21;858,75;851,00;854,60;;;;
2005-10-20;866,55;857,80;858,70;;;;
2005-10-19;867,74;855,34;856,50;;;;
2005-10-18;874,35;868,62;870,06;;;;
2005-10-17;880,93;872,75;872,89;;;;
2005-10-14;879,45;872,14;876,33;;;;
2005-10-13;884,78;872,67;873,94;;;;
2005-10-12;891,93;881,69;882,77;;;;
2005-10-11;897,17;890,86;892,51;;;;
2005-10-10;895,75;824,91;892,06;;;;
2005-10-07;890,27;885,90;888,13;;;;
2005-10-06;896,18;885,54;889,51;;;;
2005-10-05;901,63;893,85;898,50;;;;
2005-10-04;906,91;900,87;902,79;;;;
2005-10-03;905,55;896,87;905,38;;;;
2005-09-30;898,98;891,96;896,29;;;;
2005-09-29;895,46;888,36;890,99;;;;
2005-09-28;892,25;882,77;890,36;;;;
2005-09-27;884,94;880,23;882,77;;;;
2005-09-26;883,04;871,19;882,83;;;;
2005-09-23;870,34;867,00;870,03;;;;
2005-09-22;868,41;859,16;867,90;;;;
2005-09-21;872,44;863,48;864,05;;;;
2005-09-20;875,47;869,67;872,68;;;;
2005-09-19;876,49;869,67;872,39;;;;
2005-09-16;874,63;868,66;872,43;;;;
2005-09-15;872,94;868,17;869,44;;;;
2005-09-14;874,96;867,80;873,03;;;;
2005-09-13;870,98;863,90;869,20;;;;
2005-09-12;873,66;868,05;869,58;;;;
2005-09-09;869,46;861,36;868,93;;;;
2005-09-08;865,28;858,56;860,78;;;;
2005-09-07;865,99;861,51;863,54;;;;
2005-09-06;864,47;856,59;860,39;;;;
2005-09-05;858,61;851,30;856,21;;;;
2005-09-02;853,68;845,91;853,67;;;;
2005-09-01;855,56;849,36;851,89;;;;
2005-08-31;850,26;838,28;849,51;;;;
2005-08-30;847,37;837,66;838,33;;;;
2005-08-29;842,08;826,20;841,07;;;;
2005-08-26;844,79;832,32;833,86;;;;
2005-08-25;848,90;838,90;839,94;;;;
2005-08-24;859,83;846,42;849,47;;;;
2005-08-23;866,36;859,00;859,25;;;;
2005-08-22;869,63;864,52;866,94;;;;
2005-08-19;868,97;860,80;866,47;;;;
2005-08-18;864,37;857,10;861,41;;;;
2005-08-17;864,93;858,27;861,34;;;;
2005-08-16;;;865,51;;;;
2005-08-15;869,49;864,66;867,30;;;;
2005-08-12;872,00;866,00;866,86;;;;
2005-08-11;874,28;866,72;870,16;;;;
2005-08-10;876,20;863,53;874,86;;;;
2005-08-09;863,79;858,69;863,67;;;;
2005-08-08;;;861,00;;;;
2005-08-05;865,72;859,50;860,88;;;;
2005-08-04;871,69;861,57;863,53;;;;
2005-08-03;871,15;864,78;869,22;;;;
2005-08-02;871,11;862,97;870,87;;;;
2005-08-01;866,66;861,88;862,97;;;;
2005-07-29;869,01;862,52;863,84;;;;
2005-07-28;866,81;861,61;863,80;;;;
2005-07-27;862,29;855,10;861,49;;;;
2005-07-26;859,30;852,34;854,52;;;;
2005-07-25;;;852,41;;;;
2005-07-22;855,12;850,96;852,52;;;;
2005-07-21;855,74;847,71;852,79;;;;
2005-07-20;851,34;843,60;846,80;;;;
2005-07-19;852,50;847,51;852,50;;;;
2005-07-18;853,08;847,40;849,75;;;;
2005-07-15;851,92;847,30;848,46;;;;
2005-07-14;;;849,89;;;;
2005-07-13;851,47;844,16;850,15;;;;
2005-07-12;848,08;841,20;843,81;;;;
2005-07-11;846,39;833,97;845,63;;;;
2005-07-08;832,46;819,70;832,23;;;;
2005-07-07;830,43;799,11;818,54;;;;
2005-07-06;834,63;829,13;831,58;;;;
2005-07-05;833,00;828,25;830,03;;;;
2005-07-04;833,95;830,04;832,34;;;;
2005-07-01;830,15;819,02;830,15;;;;
2005-06-30;825,88;818,76;822,49;;;;
2005-06-29;823,22;814,86;821,26;;;;
2005-06-28;816,00;810,49;814,28;;;;
2005-06-27;825,35;809,52;809,91;;;;
2005-06-23;828,93;819,50;828,23;;;;
2005-06-22;820,57;816,51;818,93;;;;
2005-06-21;818,98;812,43;818,37;;;;
2005-06-20;813,31;806,57;811,85;;;;
2005-06-17;812,59;808,35;808,62;;;;
2005-06-16;809,80;804,45;809,80;;;;
2005-06-15;809,35;802,38;804,45;;;;
2005-06-14;807,80;799,96;807,62;;;;
2005-06-13;803,35;797,85;801,17;;;;
2005-06-10;801,37;795,76;799,59;;;;
2005-06-09;797,49;793,35;794,60;;;;
2005-06-08;798,12;791,74;796,64;;;;
2005-06-07;793,85;786,21;793,48;;;;
2005-06-03;793,76;785,50;787,58;;;;
2005-06-02;797,05;789,28;789,97;;;;
2005-06-01;796,79;792,01;795,58;;;;
2005-05-31;796,92;792,31;792,39;;;;
2005-05-30;793,80;788,07;793,80;;;;
2005-05-27;793,65;787,71;790,72;;;;
2005-05-26;791,24;783,17;790,13;;;;
2005-05-25;787,21;782,56;783,17;;;;
2005-05-24;785,99;782,75;784,64;;;;
2005-05-23;787,77;783,25;784,34;;;;
2005-05-20;787,92;783,34;784,58;;;;
2005-05-19;786,46;781,64;785,11;;;;
2005-05-18;783,58;776,65;781,66;;;;
2005-05-17;778,98;773,52;776,08;;;;
2005-05-16;775,47;769,95;774,92;;;;
2005-05-13;775,34;767,55;775,20;;;;
2005-05-12;771,85;763,28;770,40;;;;
2005-05-11;768,34;760,10;762,13;;;;
2005-05-10;773,62;762,93;765,45;;;;
2005-05-09;770,26;765,02;768,80;;;;
2005-05-06;769,16;757,69;766,25;;;;
2005-05-04;760,61;755,26;756,54;;;;
2005-05-03;760,26;753,37;757,64;;;;
2005-05-02;757,47;750,11;754,79;;;;
2005-04-29;753,97;744,84;749,54;;;;
2005-04-28;760,05;742,84;748,24;;;;
2005-04-27;779,18;755,18;757,05;;;;
2005-04-26;786,73;775,73;780,32;;;;
2005-04-25;786,65;779,53;786,16;;;;
2005-04-22;787,22;781,55;785,96;;;;
2005-04-21;778,40;771,03;775,28;;;;
2005-04-20;780,77;773,08;773,10;;;;
2005-04-19;778,91;772,33;773,90;;;;
2005-04-18;783,15;768,22;772,86;;;;
2005-04-15;792,90;782,44;784,29;;;;
2005-04-14;797,19;787,38;796,37;;;;
2005-04-13;794,03;789,35;791,83;;;;
2005-04-12;792,30;786,17;787,77;;;;
2005-04-11;792,81;785,57;792,30;;;;
2005-04-08;791,48;788,53;791,09;;;;
2005-04-07;790,31;785,09;788,29;;;;
2005-04-06;789,47;783,88;789,39;;;;
2005-04-05;784,13;777,57;784,13;;;;
2005-04-04;777,62;772,52;775,46;;;;
2005-04-01;779,93;770,96;778,64;;;;
2005-03-31;775,20;769,40;770,39;;;;
2005-03-30;769,69;764,62;769,49;;;;
2005-03-29;775,24;766,56;771,08;;;;
2005-03-24;772,31;768,26;770,48;;;;
2005-03-23;769,16;759,01;769,11;;;;
2005-03-22;768,37;760,53;766,32;;;;
2005-03-21;767,37;759,22;760,17;;;;
2005-03-18;769,60;763,63;764,26;;;;
2005-03-17;768,66;764,22;766,60;;;;
2005-03-16;777,16;765,17;765,43;;;;
2005-03-15;779,52;774,16;778,35;;;;
2005-03-14;774,60;766,25;773,37;;;;
2005-03-11;774,50;768,78;771,22;;;;
2005-03-10;774,64;765,82;766,64;;;;
2005-03-09;780,08;772,71;775,63;;;;
2005-03-08;779,87;775,62;775,78;;;;
2005-03-07;787,39;778,74;780,47;;;;
2005-03-04;784,17;776,26;784,17;;;;
2005-03-03;780,03;774,77;775,55;;;;
2005-03-02;776,56;769,92;776,54;;;;
2005-03-01;774,25;765,36;772,09;;;;
2005-02-28;774,52;769,06;769,97;;;;
2005-02-25;770,03;764,17;769,89;;;;
2005-02-24;764,57;759,19;761,61;;;;
2005-02-23;761,54;750,60;759,16;;;;
2005-02-22;760,84;754,08;758,64;;;;
2005-02-21;764,20;758,14;760,86;;;;
2005-02-18;764,01;758,02;758,02;;;;
2005-02-17;768,76;760,29;764,11;;;;
2005-02-16;769,83;759,82;764,56;;;;
2005-02-15;773,49;764,08;770,40;;;;
2005-02-14;770,92;763,68;765,38;;;;
2005-02-11;767,98;758,54;766,82;;;;
2005-02-10;763,00;754,69;755,63;;;;
2005-02-09;771,69;759,30;769,05;;;;
2005-02-08;766,75;762,57;762,98;;;;
2005-02-07;765,69;758,61;765,69;;;;
2005-02-04;757,98;750,15;755,57;;;;
2005-02-03;755,22;748,90;750,12;;;;
2005-02-02;756,55;749,74;754,04;;;;
2005-02-01;750,55;739,98;750,06;;;;
2005-01-31;745,99;736,68;741,50;;;;
2005-01-28;742,43;735,25;735,32;;;;
2005-01-27;744,38;734,86;741,92;;;;
2005-01-26;739,04;733,09;736,73;;;;
2005-01-25;737,49;725,22;736,19;;;;
2005-01-24;733,20;724,73;727,56;;;;
2005-01-21;739,36;734,25;735,10;;;;
2005-01-20;743,27;736,03;736,87;;;;
2005-01-19;748,08;744,59;746,09;;;;
2005-01-18;747,09;739,50;746,16;;;;
2005-01-17;749,18;743,51;747,73;;;;
2005-01-14;743,08;733,95;742,63;;;;
2005-01-13;741,12;733,16;737,36;;;;
2005-01-12;748,77;732,43;734,31;;;;
2005-01-11;758,13;747,22;747,80;;;;
2005-01-10;757,90;748,84;757,45;;;;
2005-01-07;748,65;743,94;748,02;;;;
2005-01-06;0,00;0,00;0,00;;;;
2005-01-05;751,60;744,24;745,23;;;;
2005-01-04;754,67;746,32;753,56;;;;
2005-01-03;750,77;740,23;747,76;;;;
2004-12-30;743,28;740,49;741,88;;;;
2004-12-29;742,05;736,58;740,79;;;;
2004-12-28;744,14;736,61;739,84;;;;
2004-12-27;744,35;739,77;741,89;;;;
2004-12-23;742,47;737,75;741,98;;;;
2004-12-22;743,65;739,12;743,30;;;;
2004-12-21;739,08;733,73;737,69;;;;
2004-12-20;736,96;730,00;735,05;;;;
2004-12-17;740,72;728,76;728,94;;;;
2004-12-16;742,58;736,84;739,94;;;;
2004-12-15;743,39;737,13;737,25;;;;
2004-12-14;741,26;736,03;739,11;;;;
2004-12-13;741,76;735,78;738,26;;;;
2004-12-10;738,10;732,86;736,89;;;;
2004-12-09;740,12;731,81;731,91;;;;
2004-12-08;745,17;738,22;740,82;;;;
2004-12-07;747,80;740,44;746,05;;;;
2004-12-06;743,60;737,69;740,45;;;;
2004-12-03;753,85;744,06;744,40;;;;
2004-12-02;755,90;750,54;753,74;;;;
2004-12-01;750,13;742,05;750,13;;;;
2004-11-30;747,69;742,80;743,34;;;;
2004-11-29;753,58;744,26;745,81;;;;
2004-11-26;744,48;739,80;743,52;;;;
2004-11-25;743,86;738,31;743,56;;;;
2004-11-24;742,25;737,34;738,17;;;;
2004-11-23;741,88;736,58;737,83;;;;
2004-11-22;737,98;731,23;735,01;;;;
2004-11-19;748,47;739,29;740,17;;;;
2004-11-18;751,22;745,71;748,44;;;;
2004-11-17;748,99;740,11;748,98;;;;
2004-11-16;743,38;737,02;739,63;;;;
2004-11-15;748,97;740,19;742,64;;;;
2004-11-12;743,42;738,54;742,41;;;;
2004-11-11;737,80;729,18;735,98;;;;
2004-11-10;735,70;729,02;730,27;;;;
2004-11-09;732,79;727,38;727,83;;;;
2004-11-08;730,48;722,55;728,40;;;;
2004-11-05;728,47;724,14;726,54;;;;
2004-11-04;725,71;718,75;722,28;;;;
2004-11-03;729,46;722,19;726,49;;;;
2004-11-02;723,83;711,70;723,72;;;;
2004-11-01;711,52;700,61;711,49;;;;
2004-10-29;708,55;701,79;702,55;;;;
2004-10-28;708,06;702,44;705,07;;;;
2004-10-27;702,49;693,22;701,36;;;;
2004-10-26;691,73;685,71;690,12;;;;
2004-10-25;699,12;685,00;686,33;;;;
2004-10-22;707,05;699,80;702,79;;;;
2004-10-21;716,70;707,35;710,90;;;;
2004-10-20;721,21;709,88;713,77;;;;
2004-10-19;726,51;716,52;723,85;;;;
2004-10-18;715,87;711,86;713,09;;;;
2004-10-15;716,39;710,08;713,80;;;;
2004-10-14;724,76;716,44;717,78;;;;
2004-10-13;724,93;717,53;724,19;;;;
2004-10-12;723,32;712,70;716,44;;;;
2004-10-11;723,11;717,11;722,96;;;;
2004-10-08;726,37;718,52;721,73;;;;
2004-10-07;729,25;723,27;723,50;;;;
2004-10-06;726,96;719,85;723,10;;;;
2004-10-05;730,19;721,64;726,70;;;;
2004-10-04;727,64;718,91;726,79;;;;
2004-10-01;717,82;706,24;717,10;;;;
2004-09-30;715,10;704,96;705,76;;;;
2004-09-29;710,01;696,22;709,94;;;;
2004-09-28;696,44;689,76;694,51;;;;
2004-09-27;696,20;690,58;693,55;;;;
2004-09-24;700,31;694,83;697,69;;;;
2004-09-23;701,47;693,19;698,91;;;;
2004-09-22;707,25;699,28;702,10;;;;
2004-09-21;703,20;698,20;700,98;;;;
2004-09-20;701,72;696,82;700,17;;;;
2004-09-17;704,58;699,09;701,86;;;;
2004-09-16;702,87;695,13;700,03;;;;
2004-09-15;705,60;698,77;700,91;;;;
2004-09-14;701,97;695,63;699,57;;;;
2004-09-13;702,97;689,10;702,62;;;;
2004-09-10;693,01;688,67;691,91;;;;
2004-09-09;692,99;684,48;687,44;;;;
2004-09-08;698,38;693,59;693,66;;;;
2004-09-07;698,73;692,85;695,68;;;;
2004-09-06;699,46;696,40;697,36;;;;
2004-09-03;699,97;691,93;696,67;;;;
2004-09-02;697,61;689,67;694,28;;;;
2004-09-01;693,55;686,25;693,43;;;;
2004-08-31;690,42;683,20;685,03;;;;
2004-08-30;692,08;687,81;689,20;;;;
2004-08-27;691,04;684,79;690,92;;;;
2004-08-26;690,94;685,05;689,02;;;;
2004-08-25;683,88;676,14;683,26;;;;
2004-08-24;683,77;676,31;676,86;;;;
2004-08-23;679,23;666,35;679,23;;;;
2004-08-20;665,92;659,98;664,52;;;;
2004-08-19;670,70;664,08;666,56;;;;
2004-08-18;666,00;655,92;665,41;;;;
2004-08-17;662,04;655,65;658,63;;;;
2004-08-16;656,55;644,04;656,02;;;;
2004-08-13;654,43;646,61;649,36;;;;
2004-08-12;658,22;644,98;650,70;;;;
2004-08-11;663,46;649,32;653,37;;;;
2004-08-10;667,13;656,83;664,67;;;;
2004-08-09;663,77;653,49;656,91;;;;
2004-08-06;676,59;660,82;663,15;;;;
2004-08-05;682,26;675,50;679,04;;;;
2004-08-04;677,31;671,16;674,23;;;;
2004-08-03;681,83;677,35;679,19;;;;
2004-08-02;681,43;675,85;678,80;;;;
2004-07-30;686,26;677,38;683,30;;;;
2004-07-29;684,16;675,54;680,14;;;;
2004-07-28;681,38;672,89;674,36;;;;
2004-07-27;671,95;663,58;671,95;;;;
2004-07-26;671,52;661,70;661,76;;;;
2004-07-23;674,41;668,17;668,45;;;;
2004-07-22;679,40;668,20;668,23;;;;
2004-07-21;694,52;680,62;683,09;;;;
2004-07-20;670,79;661,93;668,70;;;;
2004-07-19;675,22;666,05;666,28;;;;
2004-07-16;674,59;666,81;673,44;;;;
2004-07-15;682,39;667,11;669,12;;;;
2004-07-14;681,91;670,61;680,47;;;;
2004-07-13;680,05;668,16;676,03;;;;
2004-07-12;681,00;665,86;669,00;;;;
2004-07-09;684,65;676,42;679,50;;;;
2004-07-08;686,24;681,38;685,30;;;;
2004-07-07;688,38;682,32;684,29;;;;
2004-07-06;692,12;685,06;685,40;;;;
2004-07-05;697,32;691,12;693,08;;;;
2004-07-02;698,63;693,08;695,82;;;;
2004-07-01;703,94;697,73;697,97;;;;
2004-06-30;701,99;697,62;698,13;;;;
2004-06-29;698,63;694,85;697,86;;;;
2004-06-28;700,25;694,31;699,27;;;;
2004-06-25;0,00;0,00;0,00;;;;
2004-06-24;698,98;694,95;697,54;;;;
2004-06-23;690,61;679,75;690,46;;;;
2004-06-22;681,72;676,33;677,92;;;;
2004-06-21;683,50;678,35;680,69;;;;
2004-06-18;683,65;679,54;681,37;;;;
2004-06-17;687,96;681,61;683,71;;;;
2004-06-16;687,34;682,85;686,46;;;;
2004-06-15;684,66;676,56;682,92;;;;
2004-06-14;687,20;676,44;677,89;;;;
2004-06-11;688,74;685,78;687,26;;;;
2004-06-10;688,92;685,08;686,61;;;;
2004-06-09;694,94;687,24;687,24;;;;
2004-06-08;694,93;688,60;691,30;;;;
2004-06-07;693,73;687,94;693,17;;;;
2004-06-04;685,90;677,21;685,49;;;;
2004-06-03;676,00;668,59;676,00;;;;
2004-06-02;676,30;667,86;672,03;;;;
2004-06-01;674,21;666,06;666,06;;;;
2004-05-31;0,00;0,00;0,00;;;;
2004-05-28;676,06;672,23;673,95;;;;
2004-05-27;674,01;665,55;671,79;;;;
2004-05-26;673,38;662,14;665,26;;;;
2004-05-25;668,30;661,14;663,77;;;;
2004-05-24;676,71;667,62;670,12;;;;
2004-05-21;670,10;662,57;667,02;;;;
2004-05-19;673,78;662,55;670,88;;;;
2004-05-18;661,08;655,12;658,86;;;;
2004-05-17;657,64;649,94;653,85;;;;
2004-05-14;668,91;661,22;663,75;;;;
2004-05-13;669,92;653,36;668,39;;;;
2004-05-12;667,33;650,78;651,60;;;;
2004-05-11;664,88;653,79;664,86;;;;
2004-05-10;672,11;651,28;652,21;;;;
2004-05-07;680,83;670,01;676,35;;;;
2004-05-06;697,09;676,47;677,48;;;;
2004-05-05;699,42;689,50;696,71;;;;
2004-05-04;693,07;686,13;688,35;;;;
2004-05-03;691,89;680,80;689,97;;;;
2004-04-30;693,42;684,30;685,59;;;;
2004-04-29;697,42;685,21;693,60;;;;
2004-04-28;713,05;698,32;698,32;;;;
2004-04-27;718,22;713,21;714,29;;;;
2004-04-26;724,89;714,21;716,11;;;;
2004-04-23;729,45;719,36;720,00;;;;
2004-04-22;728,87;717,91;728,07;;;;
2004-04-21;725,60;716,03;716,30;;;;
2004-04-20;727,84;719,87;725,07;;;;
2004-04-19;716,91;712,24;716,19;;;;
2004-04-16;717,66;708,00;713,12;;;;
2004-04-15;717,08;708,76;710,89;;;;
2004-04-14;717,83;706,78;714,18;;;;
2004-04-13;726,71;719,79;720,87;;;;
2004-04-08;725,01;718,87;719,93;;;;
2004-04-07;726,23;717,92;718,04;;;;
2004-04-06;725,66;712,22;717,59;;;;
2004-04-05;721,90;714,61;721,04;;;;
2004-04-02;716,10;703,94;713,11;;;;
2004-04-01;705,55;693,72;705,05;;;;
2004-03-31;694,66;687,20;690,28;;;;
2004-03-30;692,60;685,80;688,10;;;;
2004-03-29;691,59;679,80;691,59;;;;
2004-03-26;683,40;675,98;679,57;;;;
2004-03-25;678,40;668,49;678,33;;;;
2004-03-24;675,25;665,26;666,61;;;;
2004-03-23;673,17;660,11;670,17;;;;
2004-03-22;677,44;660,56;662,73;;;;
2004-03-19;684,06;677,20;681,76;;;;
2004-03-18;693,83;679,36;679,42;;;;
2004-03-17;693,92;684,12;693,10;;;;
2004-03-16;684,20;672,92;683,41;;;;
2004-03-15;690,93;678,35;680,19;;;;
2004-03-12;690,56;674,18;688,93;;;;
2004-03-11;699,07;676,27;683,16;;;;
2004-03-10;706,35;701,52;705,83;;;;
2004-03-09;715,25;706,48;706,98;;;;
2004-03-08;720,94;716,01;718,39;;;;
2004-03-05;721,84;712,81;717,24;;;;
2004-03-04;723,72;715,59;716,41;;;;
2004-03-03;719,56;711,98;718,99;;;;
2004-03-02;714,27;706,97;713,93;;;;
2004-03-01;705,86;697,51;704,47;;;;
2004-02-27;704,46;697,19;698,18;;;;
2004-02-26;700,09;695,18;697,44;;;;
2004-02-25;695,28;687,49;693,77;;;;
